# -0.75, -0.5, 0, 0.5, 0.75
1.611055902118671002e+00,1.802673679679111851e+00,1.940547086421551715e+00,1.708869954724307805e+00,1.521984356657497983e+00
1.605488782322954666e+00,1.799703912986932997e+00,1.942243247884728241e+00,1.702506234681016251e+00,1.515140461859387777e+00
1.563247018514336784e+00,1.757785804472710822e+00,1.931152522328167143e+00,1.730906121079488713e+00,1.569204566601159367e+00
1.609163674305116976e+00,1.801806263662458774e+00,1.940927133006695282e+00,1.710623388377824794e+00,1.524582157312987407e+00
1.550109336693674233e+00,1.744514462167724655e+00,1.931261671874066499e+00,1.732664635068029479e+00,1.560144746093673929e+00
1.612484755505176448e+00,1.803962749799179477e+00,1.941486332632007317e+00,1.705321465263061720e+00,1.516479451803829370e+00
1.604172344875351097e+00,1.758403482657395545e+00,1.929526989388268943e+00,1.733835145935116451e+00,1.561546018915038747e+00
1.601941342231984811e+00,1.754467300651566530e+00,1.929374868790916908e+00,1.733502167123036175e+00,1.563399305243561743e+00
1.604601647943987075e+00,1.759903427257470510e+00,1.929583130052235918e+00,1.731409401288786842e+00,1.549883681876832231e+00
1.604389456872964415e+00,1.760473079518519945e+00,1.927153487719158509e+00,1.731169592192778328e+00,1.554958630649573070e+00
1.588218692022193013e+00,1.753352479742572800e+00,1.927822289693030822e+00,1.731923783188490829e+00,1.549387528541170456e+00
1.581909314263767463e+00,1.752111152549605588e+00,1.929568779859718530e+00,1.737044043612108402e+00,1.565161618013215739e+00
1.602467336899254802e+00,1.756977330081025412e+00,1.929463555862822366e+00,1.737681022136169373e+00,1.564106930948865770e+00
1.582789146494162580e+00,1.750631112966468450e+00,1.930404510458065603e+00,1.739053459941257929e+00,1.564284611908318912e+00
1.584932845646166433e+00,1.753249666881973923e+00,1.931173419938888580e+00,1.740383134181231917e+00,1.570639515932698016e+00
1.599589242849084991e+00,1.749234514809891561e+00,1.929546931424604095e+00,1.743434939703421671e+00,1.571412344949412843e+00
1.599046883455108592e+00,1.752816985282173112e+00,1.929631585040572528e+00,1.741300087042892297e+00,1.568564157461260322e+00
1.583421175687093729e+00,1.750183336859638228e+00,1.928958095521471794e+00,1.738873688600226952e+00,1.566938408187361853e+00
1.547081427240698526e+00,1.742773555963825549e+00,1.929119541803210547e+00,1.738697035228118359e+00,1.567755147035254870e+00
1.589100341257692284e+00,1.748822685814475086e+00,1.929122216740779105e+00,1.742812314783413141e+00,1.571039572482587632e+00
1.536951400399979129e+00,1.740032421261169526e+00,1.929636855401867468e+00,1.741484185500247861e+00,1.567505012087322847e+00
1.584393121271853611e+00,1.753516285129811836e+00,1.929704221589622737e+00,1.742582869102760723e+00,1.572711181850291462e+00
1.589063020242368118e+00,1.751662595319749993e+00,1.930873620911410349e+00,1.741259395111960151e+00,1.570167315505236250e+00
1.581494452264860850e+00,1.751203364311891608e+00,1.928825869682353034e+00,1.743249574757375298e+00,1.574138698208779497e+00
1.594223059252012131e+00,1.753057870309238320e+00,1.932217787907240192e+00,1.744020199990455655e+00,1.575640809281887211e+00
1.590755366459414288e+00,1.750879957283519195e+00,1.933549298629348989e+00,1.748069226163981638e+00,1.580658873619818383e+00
1.594111974671555743e+00,1.752019689047233930e+00,1.933297797905652260e+00,1.742153713331550113e+00,1.558495580568007410e+00
1.584126984567528318e+00,1.748638089703825838e+00,1.931504997286547010e+00,1.748417804578331625e+00,1.579830538495460068e+00
1.586029186159998217e+00,1.748694622510487129e+00,1.929658774161411738e+00,1.744428313008931752e+00,1.570074257791502781e+00
1.591517035569147476e+00,1.755528195173075456e+00,1.929669969556859099e+00,1.744001672533107339e+00,1.571804105230275583e+00
