# -0.75, -0.5, 0, 0.5, 0.75
1.580923528658569666e+00,1.746504874164537924e+00,1.919935117761589982e+00,1.753463446003218129e+00,1.594234457900661539e+00
1.534565147593106804e+00,1.700936392429478472e+00,1.918627148749235456e+00,1.790786475428628899e+00,1.615826530039150555e+00
1.532169646289086584e+00,1.700102495331498931e+00,1.918709474452765740e+00,1.790136133884680403e+00,1.614161093905061017e+00
1.548227884730046355e+00,1.704558873295004995e+00,1.917989128251296416e+00,1.790420210986779725e+00,1.614837537358597475e+00
1.580878115371907366e+00,1.738772314511747075e+00,1.921155065497995862e+00,1.748925647948723849e+00,1.575025039563565876e+00
1.589313010606544285e+00,1.744859633604401106e+00,1.920733050881332948e+00,1.747872340161393589e+00,1.581354500006721064e+00
1.575183973433346374e+00,1.739585543658935141e+00,1.921041250967860492e+00,1.747498816221127571e+00,1.572603348771364429e+00
1.575461612010486956e+00,1.739331843581048975e+00,1.921153673162048214e+00,1.746757376219679081e+00,1.570645376657375136e+00
1.570456693351824251e+00,1.737149882440784943e+00,1.920510729671594863e+00,1.747650754967657649e+00,1.568142257509784532e+00
1.575072292270247143e+00,1.738655290706923928e+00,1.920697591640154300e+00,1.745486538982930602e+00,1.569453571241582468e+00
1.581949746665643364e+00,1.738189120674853427e+00,1.921108407155781572e+00,1.756683962478778449e+00,1.592713717408966279e+00
1.573599779611275951e+00,1.740889065703138838e+00,1.920741487859356944e+00,1.744840836266559725e+00,1.568285484063624668e+00
1.574110827216984143e+00,1.740475167627432596e+00,1.921112065628497234e+00,1.744884376808149451e+00,1.569165237944513569e+00
1.579392766303635565e+00,1.741644617659932726e+00,1.921163707409486721e+00,1.744166486639305402e+00,1.569616586740320674e+00
1.585410160976095550e+00,1.738784645150716734e+00,1.921437919442183340e+00,1.752767059505244029e+00,1.575417947209756919e+00
1.578295231928146913e+00,1.738707016220358836e+00,1.921227909572715387e+00,1.750057637666612820e+00,1.570714270202621110e+00
1.580091216475364879e+00,1.738362791584999067e+00,1.919184919457843419e+00,1.746437981381596449e+00,1.572974696628877345e+00
1.580822162031632505e+00,1.738153517772687895e+00,1.921121370133811901e+00,1.748749074415767879e+00,1.570354668605401516e+00
1.586813667004881134e+00,1.738781492055263778e+00,1.921057557622953604e+00,1.747718825256297404e+00,1.576769926652547671e+00
1.576472586747088345e+00,1.739821549058282901e+00,1.919251067934723443e+00,1.745443992161200164e+00,1.572230714990993983e+00
1.582983961905273240e+00,1.740523244957844273e+00,1.918886415621146035e+00,1.743665709184211599e+00,1.568755261811781043e+00
1.578711987341353762e+00,1.739803718743123007e+00,1.920689564677899419e+00,1.744217132979925866e+00,1.571164414831927703e+00
1.570249796193700309e+00,1.740250542040145953e+00,1.921116791706890314e+00,1.749558283819168558e+00,1.580104785539197199e+00
1.563451986048085551e+00,1.743023402253033760e+00,1.920109949025338381e+00,1.752227963835525815e+00,1.592648552018644859e+00
1.569439820675945674e+00,1.739210563847121138e+00,1.918832584444268852e+00,1.746183646057228644e+00,1.565409162841677526e+00
1.577371139980003445e+00,1.737402765959892070e+00,1.920588618794172531e+00,1.755121521686904940e+00,1.595058788770500335e+00
1.577531582374066987e+00,1.741047240085259018e+00,1.921342547006611223e+00,1.746979299126968810e+00,1.572447340441091024e+00
1.568953687813244846e+00,1.740665628960794020e+00,1.920793807611465231e+00,1.743522161061862752e+00,1.573930018031289624e+00
1.575014550257725521e+00,1.744835959248407287e+00,1.920657206485551161e+00,1.744645089058977971e+00,1.573346373426014466e+00
1.570293787451125578e+00,1.743593846317738505e+00,1.921124090526699524e+00,1.750686252212805050e+00,1.572415635854191196e+00
1.566374010969490804e+00,1.743353211744032016e+00,1.921042378631095948e+00,1.746345637871858036e+00,1.574900896990372390e+00
1.574499865587414948e+00,1.741767488827300925e+00,1.920608644399895093e+00,1.744372591347393753e+00,1.571829629717924171e+00
1.566617925660596100e+00,1.739234843242262851e+00,1.920594619782768797e+00,1.744298962728269009e+00,1.568324737041973282e+00
1.565557996969083154e+00,1.738218068138084327e+00,1.918549283221827606e+00,1.740021039386614010e+00,1.568993158324294201e+00
1.577672062716747980e+00,1.740853655478112438e+00,1.919034029658911233e+00,1.749115201007597431e+00,1.567247691436101986e+00
1.566114788966755267e+00,1.735439646309684170e+00,1.918907741868267181e+00,1.745731778336664375e+00,1.581361098338345261e+00
